"fork_length","dead","weight","count","r_catch","interp","age_class","brood_year","subsample","common_name","life_stage","station_code","sample_date","sample_id","run","fws_run"
101,FALSE,10.9,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
142,FALSE,30.700001,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
31,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
32,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
33,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
34,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
36,FALSE,0,23,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
36,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
37,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
0,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
125,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","Late-Fall",NA
121,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
130,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
126,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
129,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
132,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
129,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
125,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified Cyprinid fry","not provided","LCC",2022-12-28,"362_22","not provided",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
124,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
116,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
119,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
141,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
129,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
136,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
121,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
123,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
102,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
125,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
82,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-28,"362_22","not provided",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
78,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","LCC",2022-12-28,"362_22","not provided",NA
89,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Green Sunfish","not provided","LCC",2022-12-28,"362_22","not provided",NA
67,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","LCC",2022-12-28,"362_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
71,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","silvery parr","LCC",2022-12-28,"362_22","Winter",NA
0,FALSE,0,89,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-28,"362_22","not provided",NA
0,FALSE,0,7,NA,FALSE,NA,NA,"1/8","Chinook Salmon","yolk sac fry","LCC",2022-12-28,"362_22","Fall",NA
0,FALSE,0,15,NA,FALSE,NA,NA,"1/4","Chinook Salmon","yolk sac fry","LCC",2022-12-28,"362_22","Fall",NA
0,FALSE,0,111,NA,FALSE,NA,NA,"1/16","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
0,FALSE,0,186,NA,FALSE,NA,NA,"1/8","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
0,FALSE,0,318,NA,FALSE,NA,NA,"1/4","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
0,FALSE,0,680,NA,FALSE,NA,NA,"1/2","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
0,FALSE,0,45,NA,FALSE,NA,NA,"1/2","Chinook Salmon","yolk sac fry","LCC",2022-12-28,"362_22","Fall",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-28,"362_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-28,"362_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-28,"362_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-28,"362_22","Fall",NA
33,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
34,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,12,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
36,FALSE,0,23,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
37,FALSE,0,24,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
38,FALSE,0,27,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
39,FALSE,0,17,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-28,"362_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-29,"363_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-29,"363_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-29,"363_22","Fall",NA
167,FALSE,47,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UBC",2022-12-29,"363_22","not provided",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-29,"363_22","Fall",NA
34,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-29,"363_22","Fall",NA
35,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-29,"363_22","Fall",NA
130,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-29,"363_22","not provided",NA
87,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-29,"363_22","not provided",NA
137,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-29,"363_22","not provided",NA
134,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-29,"363_22","not provided",NA
136,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-29,"363_22","not provided",NA
141,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-29,"363_22","not provided",NA
114,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-29,"363_22","not provided",NA
140,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-29,"363_22","not provided",NA
68,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UCC",2022-12-29,"363_22","not provided",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","UCC",2022-12-29,"363_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
56,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","parr","UCC",2022-12-29,"363_22","Winter",NA
95,FALSE,8.5,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-29,"363_22","not provided",NA
104,FALSE,12,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-29,"363_22","not provided",NA
106,FALSE,13,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-29,"363_22","not provided",NA
145,FALSE,34.299999,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-29,"363_22","not provided",NA
33,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
36,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
36,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-29,"363_22","Fall",NA
121,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
140,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
125,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
127,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
119,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
121,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
126,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
121,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
124,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
130,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
135,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
126,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
51,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","LCC",2022-12-29,"363_22","not provided",NA
125,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-29,"363_22","not provided",NA
99,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-29,"363_22","not provided",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-29,"363_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-29,"363_22","Fall",NA
40,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-29,"363_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-29,"363_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-29,"363_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-29,"363_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-29,"363_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-29,"363_22","Fall",NA
127,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-31,"365_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
40,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
40,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
92,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","silvery parr","LCC",2022-12-31,"365_22","Winter",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
51,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","silvery parr","LCC",2022-12-31,"365_22","Spring",NA
47,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","silvery parr","LCC",2022-12-31,"365_22","Spring",NA
31,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-31,"365_22","Fall",NA
32,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-31,"365_22","Fall",NA
33,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
34,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-31,"365_22","Fall",NA
35,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-31,"365_22","Fall",NA
36,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-31,"365_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","yolk sac fry","LCC",2022-12-31,"365_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
34,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
35,FALSE,0,15,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
36,FALSE,0,38,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22",NA,NA
37,FALSE,0,33,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
38,FALSE,0,20,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
39,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-31,"365_22","Fall",NA
109,FALSE,12.8,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2023-01-01,"001_23","not provided",NA
88,FALSE,6.1999998,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2023-01-01,"001_23","not provided",NA
91,FALSE,8.8999996,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2023-01-01,"001_23","not provided",NA
100,FALSE,9.6000004,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2023-01-01,"001_23","not provided",NA
75,FALSE,4.4000001,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2023-01-01,"001_23","not provided",NA
57,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","LCC",2023-01-01,"001_23","not provided",NA
70,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Sucker","not provided","LCC",2023-01-01,"001_23","not provided",NA
60,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2023-01-01,"001_23","not provided",NA
61,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Speckled Dace","not provided","LCC",2023-01-01,"001_23","not provided",NA
55,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Speckled Dace","not provided","LCC",2023-01-01,"001_23","not provided",NA
135,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2023-01-01,"001_23","not provided",NA
128,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2023-01-01,"001_23","not provided",NA
105,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2023-01-01,"001_23","not provided",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2023-01-01,"001_23","not provided",NA
115,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2023-01-01,"001_23","not provided",NA
75,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2023-01-01,"001_23","not provided",NA
96,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2023-01-01,"001_23","not provided",NA
120,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2023-01-01,"001_23","not provided",NA
38,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2023-01-01,"001_23","Fall",NA
39,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2023-01-01,"001_23","Fall",NA
44,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","parr","LCC",2023-01-01,"001_23","Spring",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2023-01-01,"001_23","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2023-01-01,"001_23","Fall",NA
