fork_length,dead,weight,count,fws_run,r_catch,interp,age_class,brood_year,subsample,common_name,life_stage,station_code,sample_date,sample_id,run
39,FALSE,0,7,F,7,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-21,021_24,Fall
24,FALSE,0,3,,3,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-03-13,073_24,not provided
36,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-28,028_24,Fall
39,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-06,037_24,Fall
35,FALSE,0,8,F,8,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-13,013_24,Fall
37,FALSE,0,35,F,35,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-01,001_24,Fall
35,FALSE,0,52,F,52,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-09,040_24,Fall
35,FALSE,0,22,F,22,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-12,043_24,Fall
40,FALSE,0,3,F,3,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-16,016_24,Fall
123,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-02-11,042_24,not provided
38,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-14,014_24,Fall
28,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-10-17,290_23,not provided
109,FALSE,14.1,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UBC,2024-02-10,041_24,not provided
45,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-10-22,295_23,not provided
148,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-24,358_23,not provided
34,FALSE,0,10,S,10,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-14,348_23,Fall
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-25,359_23,Fall
34,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-12-27,361_23,not provided
39,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-24,024_24,Fall
78,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-01-06,006_24,not provided
120,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-01-12,012_24,not provided
35,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-01,335_23,Spring
109,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-28,362_23,not provided
36,FALSE,0,15,F,15,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-30,364_23,Fall
36,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UBC,2024-03-13,073_24,Fall
34,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-03-20,080_24,Fall
34,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-03,003_24,Fall
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-16,016_24,Fall
114,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2024-01-16,016_24,not provided
114,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-31,365_23,not provided
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-16,047_24,Fall
30,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2024-01-04,004_24,Fall
51,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-03-13,073_24,Fall
74,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Riffle Sculpin,not provided,UBC,2024-03-08,068_24,not provided
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-03-10,070_24,Fall
124,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-11-06,310_23,not provided
35,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-10-08,281_23,not provided
52,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-01-18,018_24,Spring
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-15,015_24,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-25,025_24,Fall
124,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-02-28,059_24,not provided
24,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-03-12,072_24,not provided
65,FALSE,0,1,,1,FALSE,NA,NA,not provided,Unidentified ammocoete,not provided,LCC,2023-10-24,297_23,not provided
37,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-23,357_23,Fall
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-31,031_24,Fall
129,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-03-07,067_24,not provided
66,FALSE,2.5999999,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2024-01-28,028_24,not provided
146,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-01-19,019_24,not provided
57,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Unidentified ammocoete,not provided,UBC,2024-02-06,037_24,not provided
126,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-02-28,059_24,not provided
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-10,010_24,Fall
31,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2024-01-09,009_24,Fall
101,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-28,362_23,not provided
30,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-10-14,287_23,not provided
118,FALSE,0,2,,2,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2024-01-14,014_24,not provided
0,FALSE,0,19,,19,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-21,355_23,not provided
38,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2024-03-10,070_24,not provided
102,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2024-03-09,069_24,not provided
110,FALSE,13.6,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,not provided,UCC,2023-12-03,337_23,not provided
40,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-01-10,010_24,Fall
115,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2023-10-20,293_23,not provided
97,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-28,362_23,not provided
120,FALSE,0,2,,2,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-30,364_23,not provided
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-18,018_24,Fall
127,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-12,346_23,not provided
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-24,358_23,Fall
129,FALSE,27,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-12-10,344_23,not provided
29,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-10-09,282_23,not provided
32,FALSE,0,14,S,14,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-11-26,330_23,Spring
39,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-29,060_24,Fall
38,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-25,025_24,Fall
39,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-10,010_24,Fall
0,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-24,358_23,Fall
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-02,002_24,Fall
86,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-02-09,040_24,not provided
46,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-03-07,067_24,Fall
0,FALSE,0,227,F,227,FALSE,NA,2023,1/4,Chinook Salmon,obvious fry,LCC,2024-01-21,021_24,Fall
33,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-02,336_23,Fall
136,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UCC,2023-11-21,325_23,not provided
89,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-01-14,014_24,not provided
41,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-01-21,021_24,Fall
33,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-10-11,284_23,not provided
59,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-12-21,355_23,not provided
34,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-03-13,073_24,Fall
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-07,007_24,Fall
128,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UCC,2023-10-22,295_23,not provided
25,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Unidentified fry,not provided,UBC,2024-01-28,028_24,not provided
113,FALSE,15.8,1,L,1,FALSE,NA,2023,not provided,Chinook Salmon,smolt,LCC,2023-12-30,364_23,Late-Fall
38,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-09,009_24,Fall
33,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-12,346_23,Fall
85,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-11-24,328_23,not provided
61,FALSE,0,1,,1,FALSE,NA,NA,not provided,California Roach,not provided,LCC,2023-12-21,355_23,not provided
147,FALSE,28.6,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UBC,2024-02-27,058_24,not provided
93,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-29,363_23,not provided
111,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Pikeminnow,not provided,LCC,2024-03-12,072_24,not provided
0,FALSE,0,180,F,180,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-10,010_24,Fall
120,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-21,355_23,not provided
129,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-03-06,066_24,not provided
41,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-03-10,070_24,Fall
39,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-14,348_23,Spring
36,FALSE,0,25,F,25,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-03,034_24,Fall
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-15,349_23,Fall
24,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-03-20,080_24,not provided
21,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-03-13,073_24,not provided
70,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-10-06,279_23,not provided
136,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-23,357_23,not provided
121,FALSE,18.799999,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,silvery parr,LCC,2023-12-23,357_23,not provided
119,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-02-12,043_24,not provided
127,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-20,354_23,not provided
33,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-24,358_23,Fall
132,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2024-01-01,001_24,not provided
44,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2023-11-16,320_23,not provided
34,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UBC,2024-03-13,073_24,Fall
36,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-11,345_23,Spring
80,FALSE,0,2,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2024-02-06,037_24,not provided
122,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-19,353_23,not provided
0,FALSE,0,3,,3,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-28,362_23,not provided
152,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UCC,2024-01-08,008_24,not provided
0,FALSE,0,9,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UCC,2023-12-28,363_23,not provided
33,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-03,337_23,Fall
79,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-01-05,005_24,not provided
27,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-04-18,109_24,not provided
38,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,parr,LCC,2024-04-18,109_24,not provided
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-19,353_23,Fall
121,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2024-01-14,014_24,not provided
36,FALSE,0,3,F,3,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-12,346_23,Fall
103,FALSE,0,1,W,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-01-16,016_24,Winter
108,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2023-10-05,278_23,not provided
34,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UBC,2024-03-10,070_24,Fall
145,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2024-01-14,014_24,not provided
34,FALSE,0,11,F,11,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-01,001_24,Fall
32,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-18,018_24,Fall
212,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Sucker,not provided,UBC,2023-11-16,320_23,not provided
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-02,002_24,Fall
34,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-31,365_23,Fall
0,FALSE,0,5,F,5,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-01-21,021_24,Fall
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2024-02-07,038_24,Fall
47,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Sacramento Pikeminnow,not provided,UBC,2024-02-16,047_24,not provided
35,FALSE,0,45,F,45,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-07,007_24,Fall
135,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2024-01-25,025_24,not provided
43,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-01-21,021_24,Fall
25,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-03-20,080_24,not provided
25,FALSE,0,1,,1,FALSE,NA,2024,not provided,Rainbow Trout,fry,LCC,2024-03-20,080_24,not provided
36,FALSE,0,11,F,11,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-31,031_24,Fall
105,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-03-09,069_24,not provided
35,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-25,359_23,Fall
107,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-01-28,028_24,not provided
115,FALSE,16.799999,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,silvery parr,UBC,2024-03-08,068_24,not provided
122,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2023-11-27,331_23,not provided
35,FALSE,NA,10,F,10,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-03-07,067_24,Fall
112,FALSE,0,2,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-02-27,058_24,not provided
0,FALSE,0,4,F,4,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-15,015_24,Fall
39,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-07,038_24,Fall
37,FALSE,0,34,F,34,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-12,012_24,Fall
0,FALSE,0,13,,13,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-11-19,323_23,not provided
36,FALSE,0,45,F,45,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-17,017_24,Fall
37,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-03-13,073_24,Fall
127,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2024-01-14,014_24,not provided
34,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-13,347_23,Fall
121,FALSE,0,2,,2,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-31,365_23,not provided
0,FALSE,0,2,,2,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-02-28,059_24,not provided
33,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2024-02-15,046_24,Fall
0,FALSE,0,347,F,347,FALSE,NA,2023,1/2,Chinook Salmon,obvious fry,LCC,2023-12-28,362_23,Fall
39,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-28,059_24,Fall
34,FALSE,0,1,,1,FALSE,NA,NA,not provided,Western Mosquitofish,not provided,LCC,2024-02-28,059_24,not provided
109,FALSE,0,1,,NA,FALSE,NA,NA,not provided,California Roach,not provided,UBC,2023-11-02,306_23,not provided
37,FALSE,0,64,F,64,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-31,365_23,Fall
34,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UBC,2024-03-13,073_24,Fall
130,FALSE,25.200001,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-11-30,334_23,not provided
0,FALSE,0,3,F,3,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-21,355_23,Fall
103,FALSE,9.8000002,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-11-21,325_23,not provided
34,FALSE,0,4,F,4,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-15,349_23,Fall
96,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,UBC,2024-04-18,109_24,Spring
95,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Pikeminnow,not provided,LCC,2023-11-27,331_23,not provided
36,FALSE,0,29,F,29,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-18,018_24,Fall
115,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-01-02,002_24,not provided
0,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pumpkinseed,not provided,UBC,2024-01-13,014_24,not provided
37,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UBC,2024-01-04,004_24,Fall
134,FALSE,27.5,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2024-01-27,027_24,not provided
158,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UCC,2023-12-20,354_23,not provided
96,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-02-03,034_24,not provided
119,FALSE,17.299999,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-12-11,345_23,not provided
99,FALSE,0,1,,1,FALSE,NA,NA,not provided,Sacramento Pikeminnow,not provided,LCC,2023-11-10,314_23,not provided
36,FALSE,0,16,F,16,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-25,359_23,Fall
100,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2023-12-20,354_23,not provided
39,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2023-10-17,290_23,not provided
0,FALSE,0,498,F,498,FALSE,NA,2023,1/2,Chinook Salmon,obvious fry,LCC,2024-02-03,034_24,Fall
33,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-30,364_23,Fall
239,FALSE,141,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,smolt,UBC,2024-01-08,008_24,not provided
38,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-01-10,010_24,Fall
117,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2024-02-28,059_24,not provided
39,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-30,364_23,Fall
36,FALSE,0,6,S,6,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-14,348_23,Fall
127,FALSE,20.200001,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2023-12-21,355_23,not provided
120,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,LCC,2024-01-01,001_24,not provided
125,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-26,360_23,not provided
39,FALSE,0,2,F,2,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-29,363_23,Fall
165,FALSE,48.700001,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,UCC,2023-12-22,356_23,not provided
36,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2024-02-17,048_24,Fall
33,FALSE,0,1,S,1,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,UCC,2023-12-04,338_23,Fall
0,FALSE,0,2024,F,2024,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-30,364_23,Fall
37,FALSE,0,1,,1,FALSE,NA,2023,not provided,Rainbow Trout,parr,LCC,2024-01-07,007_24,not provided
85,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-12-05,339_23,not provided
114,FALSE,0,1,,NA,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2024-02-25,056_24,not provided
33,FALSE,0,3,F,3,FALSE,NA,2023,not provided,Chinook Salmon,yolk sac fry,LCC,2024-01-21,021_24,Fall
37,FALSE,0,3,S,3,FALSE,NA,2023,not provided,Chinook Salmon,obvious fry,LCC,2023-12-15,349_23,Spring
127,FALSE,0,5,,NA,FALSE,NA,NA,not provided,Pacific Lamprey macropthalmia,not provided,UBC,2024-02-06,037_24,not provided
0,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,silvery parr,LCC,2024-02-17,048_24,Fall
49,FALSE,0,1,F,1,FALSE,NA,2023,not provided,Chinook Salmon,parr,LCC,2024-02-12,043_24,Fall
